,X1,X2,Y
462,0.9258517034068136,0.4629258517034068,0.0028487614879225596
463,0.9278557114228456,0.4639278557114228,0.0028730742013648243
464,0.9298597194388777,0.46492985971943884,0.002897581583358711
465,0.9318637274549098,0.4659318637274549,0.0029222854242367596
466,0.9338677354709418,0.4669338677354709,0.002947187536411547
467,0.9358717434869739,0.46793587174348694,0.002972289754724278
468,0.937875751503006,0.468937875751503,0.0029975939367999907
469,0.939879759519038,0.469939879759519,0.0030231019634095356
470,0.9418837675350701,0.47094188376753504,0.0030488157388384655
471,0.9438877755511021,0.4719438877755511,0.0030747371912629947
472,0.9458917835671342,0.4729458917835671,0.0031008682731332006
473,0.9478957915831663,0.47394789579158314,0.0031272109615636014
474,0.9498997995991983,0.4749498997995992,0.0031537672587313064
475,0.9519038076152304,0.4759519038076152,0.0031805391922818957
476,0.9539078156312625,0.47695390781563124,0.003207528815743201
477,0.9559118236472945,0.4779559118236473,0.003234738208947184
478,0.9579158316633266,0.4789579158316633,0.0032621694784600755
479,0.9599198396793587,0.47995991983967934,0.0032898247580209912
480,0.9619238476953907,0.48096192384769537,0.003317706208989193
481,0.9639278557114228,0.4819639278557114,0.003345816020800216
482,0.9659318637274549,0.48296593186372744,0.0033741564114310556
483,0.9679358717434869,0.48396793587174347,0.0034027296278746305
484,0.969939879759519,0.4849699398797595,0.003431537946623734
485,0.9719438877755511,0.48597194388777554,0.003460583674164701
486,0.9739478957915831,0.48697394789579157,0.003489869147481019
487,0.9759519038076151,0.48797595190380755,0.003519396734567102
488,0.9779559118236472,0.4889779559118236,0.0035491688349525066
489,0.9799599198396792,0.4899799599198396,0.0035791878802367803
490,0.9819639278557113,0.49098196392785565,0.0036094563346352544
491,0.9839679358717434,0.4919839679358717,0.0036399766955360004
492,0.9859719438877754,0.4929859719438877,0.0036707514940682415
493,0.9879759519038075,0.49398797595190375,0.003701783295682485
494,0.9899799599198396,0.4949899799599198,0.0037330747007426556
495,0.9919839679358716,0.4959919839679358,0.0037646283451305365
496,0.9939879759519037,0.49699398797595185,0.003796446900862793
497,0.9959919839679358,0.4979959919839679,0.0038285330767209133
498,0.9979959919839678,0.4989979959919839,0.003860889618894356
499,1.0,0.5,0.0038935193116372557
